subject,id,trial,source,stream,freq,amp,coeff,slope,slope_tar,gain
5,AE05,8,eyelink,left,0.2,9,0.992495372539336,-9.21866870560193,-10.8660298353531,0.848393465257069
5,AE05,8,adhawk,right,0.2,9,0.553093676218569,-8.68460519783234,-10.8660298353531,0.799243636307401
5,AE05,8,adhawk,left,0.2,9,0.555399266989069,-8.80588366771492,-10.8660298353531,0.810404885790446
5,AE05,9,eyelink,right,0.1,9,0.998456200979531,5.08138699732099,4.98897176530716,1.01852390359402
5,AE05,9,eyelink,left,0.1,9,0.998544843303346,5.14447791044443,4.98897176530716,1.0311699789962
5,AE05,9,adhawk,right,0.1,9,0.739935690105283,5.06101431618472,4.98897176530716,1.01444036051247
5,AE05,9,adhawk,left,0.1,9,0.751645549597343,5.10552947236535,4.98897176530716,1.02336307210009
5,AE05,10,eyelink,right,0.01,9,0.995792410724345,0.43588373124712,0.565149628070223,0.771271375928356
5,AE05,10,eyelink,left,0.01,9,0.994918679138972,0.129015140075837,0.565149628070223,0.228284924324158
5,AE05,10,adhawk,right,0.01,9,0.956271720421538,0.454865473621539,0.565149628070223,0.80485848530899
5,AE05,10,adhawk,left,0.01,9,0.915247224678488,-0.0033200916400304,0.565149628070223,-0.00587471259844457
5,AE05,11,eyelink,right,0.01,-9,0.995796022442725,-0.452766352975688,-0.565149628070223,0.801144211174158
5,AE05,11,eyelink,left,0.01,-9,0.996236863138359,-0.547917535089587,-0.565149628070223,0.969508795326509
5,AE05,11,adhawk,right,0.01,-9,0.684221239867314,-0.239806224384311,-0.565149628070223,0.424323422459218
5,AE05,11,adhawk,left,0.01,-9,0.67307877073605,-0.520263465998553,-0.565149628070223,0.920576498961983
5,AE05,12,eyelink,right,0.2,9,0.995902701538906,-11.5163243796763,-10.8660298353531,1.05984656348056
5,AE05,12,eyelink,left,0.2,9,0.996226216395518,-11.2020804428156,-10.8660298353531,1.03092671495978
5,AE05,12,adhawk,right,0.2,9,0.573699937940017,-8.0977509639176,-10.8660298353531,0.745235480356515
5,AE05,12,adhawk,left,0.2,9,0.554168120727344,-8.15577357456525,-10.8660298353531,0.750575297339059
5,AE05,13,eyelink,right,0.01,9,0.993874119755332,0.774727594173543,0.565149628070223,1.37083624529481
5,AE05,13,eyelink,left,0.01,9,0.991311269862279,0.220233036452534,0.565149628070223,0.38968978393306
5,AE05,13,adhawk,right,0.01,9,0.709402222484599,0.192317482485211,0.565149628070223,0.340294805009258
5,AE05,13,adhawk,left,0.01,9,0.799448015688426,1.13380063377156,0.565149628070223,2.00619548780925
5,AE05,14,eyelink,right,0.2,-9,0.993358456782711,10.9183836193677,10.8660298353531,1.00481811524613
5,AE05,14,eyelink,left,0.2,-9,0.995774392578751,10.7577136142115,10.8660298353531,0.990031665402827
5,AE05,14,adhawk,right,0.2,-9,0.490110946166385,4.50203238475887,10.8660298353531,0.414321739676372
5,AE05,14,adhawk,left,0.2,-9,0.473895145841853,2.55238113362958,10.8660298353531,0.234895465253123
5,AE05,15,eyelink,right,0.1,9,0.998745513261573,4.79146655835619,4.98897176530716,0.960411640666238
5,AE05,15,eyelink,left,0.1,9,0.998816259620557,4.74795948066173,4.98897176530716,0.9516909904519
5,AE05,15,adhawk,right,0.1,9,0.791876920059849,4.52570038628095,4.98897176530716,0.9071409098268
5,AE05,15,adhawk,left,0.1,9,0.732712871205803,4.10196255340925,4.98897176530716,0.822206006843718
5,AE05,16,eyelink,right,0.2,9,0.989751815079677,-10.6650444699253,-10.8660298353531,0.98150333024359
5,AE05,16,eyelink,left,0.2,9,0.989579217134163,-10.3884965654791,-10.8660298353531,0.956052645068181
5,AE05,16,adhawk,right,0.2,9,0.54950060702724,-9.73010955071554,-10.8660298353531,0.895461332073485
5,AE05,16,adhawk,left,0.2,9,0.557801864078832,-9.94769882516214,-10.8660298353531,0.91548605846791
5,AE05,17,eyelink,right,0.1,9,0.999193635531665,5.00514613870831,4.98897176530716,1.00324202544372
5,AE05,17,eyelink,left,0.1,9,0.998811584797959,4.86445484298181,4.98897176530716,0.975041566041477
5,AE05,17,adhawk,right,0.1,9,0.888285330037019,4.84404226009757,4.98897176530716,0.97095002496959
5,AE05,17,adhawk,left,0.1,9,0.81863305046682,5.36763408418146,4.98897176530716,1.07589987209538
5,AE05,18,eyelink,right,0.1,9,0.998652002478897,4.71257498584543,4.98897176530716,0.944598447843749
5,AE05,18,eyelink,left,0.1,9,0.998366777128663,5.17210070745082,4.98897176530716,1.03670675056073
5,AE05,18,adhawk,right,0.1,9,0.682030895982359,4.30353187246297,4.98897176530716,0.862608985360335
5,AE05,18,adhawk,left,0.1,9,0.400394590396433,5.43512569252573,4.98897176530716,1.08942803210896
5,AE05,19,eyelink,right,0.2,-9,0.994231474129863,10.301645013432,10.8660298353531,0.948059702534145
5,AE05,19,eyelink,left,0.2,-9,0.994359276150701,10.1779116263116,10.8660298353531,0.93667252718167
5,AE05,19,adhawk,right,0.2,-9,0.609623088340933,9.74963720019765,10.8660298353531,0.897258460351062
5,AE05,19,adhawk,left,0.2,-9,0.579053847037996,10.8106289250291,10.8660298353531,0.994901457923139
5,AE05,20,eyelink,right,0.01,-9,0.989097171990882,-0.912331023517109,-0.565149628070223,1.61431765713512
5,AE05,20,eyelink,left,0.01,-9,0.991850477156089,-0.03499931869263,-0.565149628070223,0.0619292961620442
5,AE05,20,adhawk,right,0.01,-9,0.371808003911111,-0.312453766088511,-0.565149628070223,0.552869099738109
5,AE05,20,adhawk,left,0.01,-9,0.391668290862966,-0.136329888917401,-0.565149628070223,0.241227954768221
5,AE05,21,eyelink,right,0.01,-9,0.98951716134499,-0.0873731490612322,-0.565149628070223,0.154601798747668
5,AE05,21,eyelink,left,0.01,-9,0.989615018137313,-0.0580542546193879,-0.565149628070223,0.102723688977062
5,AE05,21,adhawk,right,0.01,-9,0.668359893849174,-0.896353238943851,-0.565149628070223,1.58604587957452
5,AE05,21,adhawk,left,0.01,-9,0.65340956948559,-1.48015106492809,-0.565149628070223,2.61904280107599
5,AE05,22,eyelink,right,0.2,-9,0.993613405029436,11.5428532585941,10.8660298353531,1.0622880144355
5,AE05,22,eyelink,left,0.2,-9,0.993808948326553,11.906633383588,10.8660298353531,1.09576667504163
5,AE05,22,adhawk,right,0.2,-9,0.555844821867917,7.79426909282483,10.8660298353531,0.717306064029552
5,AE05,22,adhawk,left,0.2,-9,0.578045280909719,6.52956548002703,10.8660298353531,0.600915475013955
5,AE05,23,eyelink,right,0.01,9,0.990173082724749,0.563101584104117,0.565149628070223,0.996376103133785
5,AE05,23,eyelink,left,0.01,9,0.994239679670293,0.116911328767323,0.565149628070223,0.206867921273401
5,AE05,23,adhawk,right,0.01,9,0.936855578792582,0.541082590205007,0.565149628070223,0.957414750590218
5,AE05,23,adhawk,left,0.01,9,0.937906494485818,0.0208543472101874,0.565149628070223,0.0369005767223051
5,AE05,24,eyelink,right,0.01,9,0.983517307290071,1.05425692492218,0.565149628070223,1.8654474364994
5,AE05,24,eyelink,left,0.01,9,0.990178385442796,0.888912565178957,0.565149628070223,1.57288003216823
5,AE05,24,adhawk,right,0.01,9,0.310140854839249,1.39234617969399,0.565149628070223,2.46367706982013
5,AE05,24,adhawk,left,0.01,9,0.38564769718027,0.363924569067649,0.565149628070223,0.643943746915869
5,AE05,25,eyelink,right,0.1,-9,0.995143394038868,-4.44800197808676,-4.98897176530716,0.891566877370953
5,AE05,25,eyelink,left,0.1,-9,0.99570991012643,-4.50159271211154,-4.98897176530716,0.90230871688134
5,AE05,25,adhawk,right,0.1,-9,0.662371424840431,-4.99696778836847,-4.98897176530716,1.00160273969015
5,AE05,25,adhawk,left,0.1,-9,0.717234769431405,-4.93864879804284,-4.98897176530716,0.989913158536141
5,AE05,26,eyelink,right,0.01,-9,0.990332259470753,-0.363501550282632,-0.565149628070223,0.643195239327778
5,AE05,26,eyelink,left,0.01,-9,0.987973855971477,-0.630516255349159,-0.565149628070223,1.11566251490272
5,AE05,26,adhawk,right,0.01,-9,0.646495684279519,-0.530417189196099,-0.565149628070223,0.938542932439463
5,AE05,26,adhawk,left,0.01,-9,0.880021659042778,-1.23939868918256,-0.565149628070223,2.19304521780302
5,AE05,27,eyelink,right,0.2,-9,0.984271973842646,13.0970449586035,10.8660298353531,1.20532017278212
5,AE05,27,eyelink,left,0.2,-9,0.982797701986085,13.0351386152652,10.8660298353531,1.19962293613945
5,AE05,27,adhawk,right,0.2,-9,0.959182194226581,13.4166054949661,10.8660298353531,1.23472930759996
5,AE05,27,adhawk,left,0.2,-9,0.947034413807711,14.2365881788405,10.8660298353531,1.31019225922987
5,AE05,28,eyelink,right,0.1,-9,0.828672889458265,-6.3012382322965,-4.98897176530716,1.26303345232673
5,AE05,28,eyelink,left,0.1,-9,0.834990862562604,-5.36385826250448,-4.98897176530716,1.07514303845218
5,AE05,28,adhawk,right,0.1,-9,0.724665742745717,-5.92280720686798,-4.98897176530716,1.18717994117638
5,AE05,28,adhawk,left,0.1,-9,0.820238799131064,-6.04745664838757,-4.98897176530716,1.21216493756108
5,AE05,29,eyelink,right,0.1,-9,0.99665952159498,-4.42089721502653,-4.98897176530716,0.886133941620804
5,AE05,29,eyelink,left,0.1,-9,0.995895385414908,-4.20267272975486,-4.98897176530716,0.842392566536425
5,AE05,29,adhawk,right,0.1,-9,0.992174841650722,-4.95620371213927,-4.98897176530716,0.993431902462196
5,AE05,29,adhawk,left,0.1,-9,0.995821113797785,-4.48663515167277,-4.98897176530716,0.899310591988595
5,AE05,30,eyelink,right,0.2,9,0.993569835375115,-10.9609599179959,-10.8660298353531,1.00873640916519
5,AE05,30,eyelink,left,0.2,9,0.993380870458941,-10.3707613272233,-10.8660298353531,0.95442047227604
5,AE05,30,adhawk,right,0.2,9,0.361873209112959,-11.2133065822838,-10.8660298353531,1.03195985582525
5,AE05,30,adhawk,left,0.2,9,0.824251776764419,-11.3471702486448,-10.8660298353531,1.04427932009963
6,AE06,1,eyelink,right,0.2,-9,0.997889756466368,10.2213959110507,10.8660298353531,0.940674383001868
6,AE06,1,eyelink,left,0.2,-9,0.998197911341368,10.0245959195267,10.8660298353531,0.922562892926282
6,AE06,1,adhawk,right,0.2,-9,0.986594648035081,9.5302482402171,10.8660298353531,0.87706810901715
6,AE06,1,adhawk,left,0.2,-9,0.967972096865359,10.2112908871071,10.8660298353531,0.939744418323255
6,AE06,2,eyelink,right,0.1,-9,0.999524917145177,-4.91046067331812,-4.98897176530716,0.98426307149401
6,AE06,2,eyelink,left,0.1,-9,0.999533786167849,-4.92005302083435,-4.98897176530716,0.986185781817395
6,AE06,2,adhawk,right,0.1,-9,0.993738329040281,-5.73627879335378,-4.98897176530716,1.1497917934199
6,AE06,2,adhawk,left,0.1,-9,0.995415039700801,-4.02611209666863,-4.98897176530716,0.807002381666266
6,AE06,3,eyelink,right,0.1,-9,0.998604913970353,-5.14480723931219,-4.98897176530716,1.03123599036753
6,AE06,3,eyelink,left,0.1,-9,0.999249795287898,-5.17874041058038,-4.98897176530716,1.03803762662937
6,AE06,3,adhawk,right,0.1,-9,0.998537351160862,-5.18493877072668,-4.98897176530716,1.03928003898163
6,AE06,3,adhawk,left,0.1,-9,0.999039243882927,-4.5334382557261,-4.98897176530716,0.908691904662841
6,AE06,4,eyelink,right,0.2,9,0.992954375537688,-10.2219478175269,-10.8660298353531,0.940725174918013
6,AE06,4,eyelink,left,0.2,9,0.997150258983708,-10.1675041796386,-10.8660298353531,0.935714730559466
6,AE06,4,adhawk,right,0.2,9,0.954813534841027,-10.3008423739135,-10.8660298353531,0.947985835672864
6,AE06,4,adhawk,left,0.2,9,0.974445370508044,-9.54845127917267,-10.8660298353531,0.878743333476442
6,AE06,5,eyelink,right,0.01,9,0.998108929639556,0.0381090982761237,0.565149628070223,0.0674318735840847
6,AE06,5,eyelink,left,0.01,9,0.99509378013735,0.604431249416837,0.565149628070223,1.06950658621283
6,AE06,5,adhawk,right,0.01,9,0.960088461947607,-0.28345698860606,0.565149628070223,-0.501560957536078
6,AE06,5,adhawk,left,0.01,9,0.98937393423647,1.01368285822103,0.565149628070223,1.79365394202307
6,AE06,6,eyelink,right,0.1,9,0.999399629752779,4.96412432457295,4.98897176530716,0.995019526687444
6,AE06,6,eyelink,left,0.1,9,0.999301220598062,4.7297990254137,4.98897176530716,0.948050870583049
6,AE06,6,adhawk,right,0.1,9,0.998906289552717,4.37218288093796,4.98897176530716,0.876369537976083
6,AE06,6,adhawk,left,0.1,9,0.998509603062624,4.91735804336955,4.98897176530716,0.985645594862732
6,AE06,7,eyelink,right,0.01,-9,0.987632162320821,-0.488430450370932,-0.565149628070223,0.864249795295347
6,AE06,7,eyelink,left,0.01,-9,0.991975847412793,-0.0619523245540034,-0.565149628070223,0.10962110116846
6,AE06,7,adhawk,right,0.01,-9,0.97960299053592,-0.845488203055076,-0.565149628070223,1.49604310267726
6,AE06,7,adhawk,left,0.01,-9,0.97367625108758,-0.00164625233664699,-0.565149628070223,0.00291294951793269
6,AE06,8,eyelink,right,0.2,9,0.984777507461459,-9.95188400584041,-10.8660298353531,0.9158712203662
6,AE06,8,eyelink,left,0.2,9,0.991046786729684,-10.3073008903527,-10.8660298353531,0.948580212509394
6,AE06,8,adhawk,right,0.2,9,0.982243052825381,-9.53089558973873,-10.8660298353531,0.87712768455039
6,AE06,8,adhawk,left,0.2,9,0.987159334879581,-10.1511340445149,-10.8660298353531,0.934208188117409
6,AE06,9,eyelink,right,0.1,9,0.998394388986353,5.3866605413977,4.98897176530716,1.07971357522126
6,AE06,9,eyelink,left,0.1,9,0.997920068629293,5.39774073376799,4.98897176530716,1.08193451229838
6,AE06,9,adhawk,right,0.1,9,0.996563365985186,4.49999527867181,4.98897176530716,0.901988523960859
6,AE06,9,adhawk,left,0.1,9,0.992373720240495,5.68176461493386,4.98897176530716,1.13886485677155
6,AE06,10,eyelink,right,0.01,9,0.993882692726721,0.223214960724745,0.565149628070223,0.394966128681604
6,AE06,10,eyelink,left,0.01,9,0.996700848698553,0.195998406567346,0.565149628070223,0.346807990012501
6,AE06,10,adhawk,right,0.01,9,0.97002170805659,-0.159464623649835,0.565149628070223,-0.282163547013819
6,AE06,10,adhawk,left,0.01,9,0.989808658235704,0.777493985179314,0.565149628070223,1.37573121623413
6,AE06,11,eyelink,right,0.01,-9,0.952168916975448,-0.780982258804421,-0.565149628070223,1.38190351725292
6,AE06,11,eyelink,left,0.01,-9,0.985160905065214,-0.797091050300647,-0.565149628070223,1.41040710408395
6,AE06,11,adhawk,right,0.01,-9,0.866044678675162,-0.873817348226922,-0.565149628070223,1.54616990762373
6,AE06,11,adhawk,left,0.01,-9,0.943758409452277,-0.80853087047312,-0.565149628070223,1.43064921272965
6,AE06,12,eyelink,right,0.2,9,0.948362261246102,-8.92113700757958,-10.8660298353531,0.821011642960362
6,AE06,12,eyelink,left,0.2,9,0.938195718945677,-8.2566226672379,-10.8660298353531,0.759856432601962
6,AE06,12,adhawk,right,0.2,9,0.938002241957471,-9.52778280136355,-10.8660298353531,0.876841214844126
6,AE06,12,adhawk,left,0.2,9,0.888925929382609,-7.42772130265179,-10.8660298353531,0.683572695381837
6,AE06,13,eyelink,right,0.01,9,0.989358271075749,0.0124701544464335,0.565149628070223,0.0220652263171692
6,AE06,13,eyelink,left,0.01,9,0.970805692110714,0.870124142599812,0.565149628070223,1.53963499112786
6,AE06,13,adhawk,right,0.01,9,0.478426831919392,0.215988210499393,0.565149628070223,0.382178806764703
6,AE06,13,adhawk,left,0.01,9,0.975123251458944,0.459055491580481,0.565149628070223,0.812272482860841
6,AE06,14,eyelink,right,0.2,-9,0.981062993435438,9.41672077749079,10.8660298353531,0.866620184205004
6,AE06,14,eyelink,left,0.2,-9,0.987643476312676,10.0000773670753,10.8660298353531,0.920306452181786
6,AE06,14,adhawk,right,0.2,-9,0.989520121454463,9.13452753837712,10.8660298353531,0.8406499592572
6,AE06,14,adhawk,left,0.2,-9,0.969835801682378,9.72817452799244,10.8660298353531,0.895283252061519
6,AE06,15,eyelink,right,0.1,9,0.992387202128608,6.50363869155754,4.98897176530716,1.30360302633565
6,AE06,15,eyelink,left,0.1,9,0.994719573050017,6.18721618564097,4.98897176530716,1.24017863333409
6,AE06,15,adhawk,right,0.1,9,0.983082334459662,3.72813855290856,4.98897176530716,0.747275937465448
6,AE06,15,adhawk,left,0.1,9,0.976974830063312,6.54038708285258,4.98897176530716,1.31096895122434
6,AE06,16,eyelink,right,0.2,9,0.969467221308842,-7.29017409511995,-10.8660298353531,0.670914235059528
6,AE06,16,eyelink,left,0.2,9,0.982468887146204,-7.60074788846924,-10.8660298353531,0.699496320518085
6,AE06,16,adhawk,right,0.2,9,0.953333352486156,-6.60020380701131,-10.8660298353531,0.60741631552835
6,AE06,16,adhawk,left,0.2,9,0.964142408385377,-7.43254208036591,-10.8660298353531,0.684016351232885
6,AE06,17,eyelink,right,0.1,9,0.998978851727641,5.20903908331629,4.98897176530716,1.04411075635654
6,AE06,17,eyelink,left,0.1,9,0.998394912821932,4.89402117211573,4.98897176530716,0.98096790327584
6,AE06,17,adhawk,right,0.1,9,0.997913628669923,4.60232203114372,4.98897176530716,0.922499113574431
6,AE06,17,adhawk,left,0.1,9,0.996093081395621,5.21417427209574,4.98897176530716,1.04514006440257
6,AE06,18,eyelink,right,0.1,9,0.996422738876838,6.36864288310379,4.98897176530716,1.27654418238859
6,AE06,18,eyelink,left,0.1,9,0.993451452935088,6.40162726949415,4.98897176530716,1.28315564221278
6,AE06,18,adhawk,right,0.1,9,0.991646264144981,4.16665002125833,4.98897176530716,0.835172099035079
6,AE06,18,adhawk,left,0.1,9,0.98864124989358,7.08065826300129,4.98897176530716,1.41926204358171
6,AE06,19,eyelink,right,0.2,-9,0.987741674657966,11.1188876908219,10.8660298353531,1.02327049155029
6,AE06,19,eyelink,left,0.2,-9,0.997239894588343,10.9012608600771,10.8660298353531,1.00324230885225
6,AE06,19,adhawk,right,0.2,-9,0.984167182548305,11.087950675324,10.8660298353531,1.02042336008031
6,AE06,19,adhawk,left,0.2,-9,0.986219201958727,11.0984487553579,10.8660298353531,1.02138949768467
6,AE06,20,eyelink,right,0.01,-9,0.976799978801971,-0.725027053789028,-0.565149628070223,1.28289397670618
6,AE06,20,eyelink,left,0.01,-9,0.997338132739292,-0.383920029319779,-0.565149628070223,0.679324572203514
6,AE06,20,adhawk,right,0.01,-9,0.944090353286067,-1.6783212719038,-0.565149628070223,2.96969366791348
6,AE06,20,adhawk,left,0.01,-9,0.949650957458538,0.471351042123774,-0.565149628070223,-0.834028757540307
6,AE06,21,eyelink,right,0.01,-9,0.984004136520794,-0.798904617820029,-0.565149628070223,1.41361610826498
6,AE06,21,eyelink,left,0.01,-9,0.996867212812104,-0.752521565020451,-0.565149628070223,1.33154394454798
6,AE06,21,adhawk,right,0.01,-9,0.97252918713589,-1.316053059292,-0.565149628070223,2.32868074917758
6,AE06,21,adhawk,left,0.01,-9,0.995134414306189,-0.342231166952511,-0.565149628070223,0.605558510444577
6,AE06,22,eyelink,right,0.2,-9,0.995408389046951,9.67934019283685,10.8660298353531,0.89078903145882
6,AE06,22,eyelink,left,0.2,-9,0.995291708121412,9.44312605348717,10.8660298353531,0.869050259991329
6,AE06,22,adhawk,right,0.2,-9,0.981673865077203,10.0636693418037,10.8660298353531,0.926158817368704
6,AE06,22,adhawk,left,0.2,-9,0.970107489052833,9.00378441433609,10.8660298353531,0.828617678284102
6,AE06,23,eyelink,right,0.01,9,0.985434056424847,0.962948501077018,0.565149628070223,1.70388239370365
6,AE06,23,eyelink,left,0.01,9,0.991062656381724,0.683134568151542,0.565149628070223,1.20876761519634
6,AE06,23,adhawk,right,0.01,9,0.983885975410741,0.367013331188963,0.565149628070223,0.64940913513856
6,AE06,23,adhawk,left,0.01,9,0.985398588487066,-0.0688501951363399,0.565149628070223,-0.121826489334228
6,AE06,24,eyelink,right,0.01,9,0.378382740840937,-0.0780991602776921,0.565149628070223,-0.138192005087877
6,AE06,24,eyelink,left,0.01,9,0.109611440086243,0.944112805755644,0.565149628070223,1.67055370624491
6,AE06,24,adhawk,right,0.01,9,0.69482277572619,0.389149599186639,0.565149628070223,0.688577997503849
6,AE06,24,adhawk,left,0.01,9,0.131830692900807,0.534069919160605,0.565149628070223,0.945006229561286
6,AE06,25,eyelink,right,0.1,-9,0.994401356608092,-3.76846193165031,-4.98897176530716,0.755358440361567
6,AE06,25,eyelink,left,0.1,-9,0.998314573143152,-4.90545187016689,-4.98897176530716,0.98325909644928
6,AE06,25,adhawk,right,0.1,-9,0.980973841859038,-5.82915260372726,-4.98897176530716,1.16840761542541
6,AE06,25,adhawk,left,0.1,-9,0.996336803951887,-5.45125259178891,-4.98897176530716,1.09266054173656
6,AE06,26,eyelink,right,0.01,-9,0.993458956702878,-0.231904877667739,-0.565149628070223,0.410342440566773
6,AE06,26,eyelink,left,0.01,-9,0.993999377798225,-0.291841564928853,-0.565149628070223,0.516396986627036
6,AE06,26,adhawk,right,0.01,-9,0.982571424102902,-0.137688553343077,-0.565149628070223,0.243632033897345
6,AE06,26,adhawk,left,0.01,-9,0.980140762854712,-0.479676118792249,-0.565149628070223,0.848759505390042
6,AE06,27,eyelink,right,0.2,-9,0.996270616410018,9.52455759869603,10.8660298353531,0.876544399658048
6,AE06,27,eyelink,left,0.2,-9,0.996206279181989,9.63832264946568,10.8660298353531,0.887014189681954
6,AE06,27,adhawk,right,0.2,-9,0.961443303102205,8.46279170016161,10.8660298353531,0.778830154931798
6,AE06,27,adhawk,left,0.2,-9,0.970336973294421,10.3122694900872,10.8660298353531,0.949037472411111
6,AE06,28,eyelink,right,0.1,-9,0.998879388282065,-4.98899888310952,-4.98897176530716,1.00000543554937
6,AE06,28,eyelink,left,0.1,-9,0.999546499418221,-4.377647330535,-4.98897176530716,0.877464843753325
6,AE06,28,adhawk,right,0.1,-9,NaN,NaN,-4.98897176530716,NaN
6,AE06,28,adhawk,left,0.1,-9,-0.884277476702686,NaN,-4.98897176530716,NaN
6,AE06,29,eyelink,right,0.1,-9,0.999108345521766,-4.38854833701518,-4.98897176530716,0.879649864433535
6,AE06,29,eyelink,left,0.1,-9,0.999198253646994,-4.39932783370418,-4.98897176530716,0.881810529435482
6,AE06,29,adhawk,right,0.1,-9,NaN,NaN,-4.98897176530716,NaN
6,AE06,29,adhawk,left,0.1,-9,0.995204087215805,-4.55528001893879,-4.98897176530716,0.913069913647493
6,AE06,30,eyelink,right,0.2,9,0.994920338660241,-9.44276705465132,-10.8660298353531,0.869017221352444
6,AE06,30,eyelink,left,0.2,9,0.995184317367632,-9.21833252153484,-10.8660298353531,0.848362526259829
6,AE06,30,adhawk,right,0.2,9,-0.449201309691206,18.9767853089664,-10.8660298353531,-1.74643228451523
6,AE06,30,adhawk,left,0.2,9,0.978391216069839,-8.45833684805047,-10.8660298353531,0.778420175189552
7,AE07,1,eyelink,right,0.2,-9,0.9974728433036,10.1206205546852,10.8660298353531,0.931400033686385
7,AE07,1,eyelink,left,0.2,-9,0.99571639577029,10.0878739695501,10.8660298353531,0.928386367643566
7,AE07,1,adhawk,right,0.2,-9,0.987918299366676,8.54967953675226,10.8660298353531,0.786826436729953
7,AE07,1,adhawk,left,0.2,-9,0.996091784429051,9.05024701531926,10.8660298353531,0.832893628349324
7,AE07,2,eyelink,right,0.1,-9,0.997624048583457,-4.78978324148749,-4.98897176530716,0.960074233090511
7,AE07,2,eyelink,left,0.1,-9,0.998437812198507,-4.60656050710096,-4.98897176530716,0.923348682615234
7,AE07,2,adhawk,right,0.1,-9,0.992148967854723,-3.50291917123812,-4.98897176530716,0.702132490626043
7,AE07,2,adhawk,left,0.1,-9,0.998592110527257,-4.82721602609356,-4.98897176530716,0.967577339214779
7,AE07,3,eyelink,right,0.1,-9,0.997414767152402,-5.23365652950075,-4.98897176530716,1.04904512907752
7,AE07,3,eyelink,left,0.1,-9,0.997257685382787,-4.94412134388477,-4.98897176530716,0.991010087141747
7,AE07,3,adhawk,right,0.1,-9,0.995445382178974,-4.28730937126683,-4.98897176530716,0.859357313080097
7,AE07,3,adhawk,left,0.1,-9,0.985229324909182,-4.92846665081942,-4.98897176530716,0.987872227518205
7,AE07,4,eyelink,right,0.2,9,0.993907591662129,-8.12569991321649,-10.8660298353531,0.747807620293767
7,AE07,4,eyelink,left,0.2,9,0.992682308147877,-7.76855367899142,-10.8660298353531,0.714939476212009
7,AE07,4,adhawk,right,0.2,9,0.990075903035078,-6.4503358822198,-10.8660298353531,0.593623980419541
7,AE07,4,adhawk,left,0.2,9,0.991799302244143,-7.04152059210921,-10.8660298353531,0.648030669785141
7,AE07,5,eyelink,right,0.01,9,0.992923192394127,-0.0759716740144326,0.565149628070223,-0.134427539612559
7,AE07,5,eyelink,left,0.01,9,0.995937302328989,0.9087273464773,0.565149628070223,1.60794115636291
7,AE07,5,adhawk,right,0.01,9,0.867426084334716,0.226819598785871,0.565149628070223,0.401344329926176
7,AE07,5,adhawk,left,0.01,9,0.943078708776259,0.512470135980861,0.565149628070223,0.90678664645106
7,AE07,6,eyelink,right,0.1,9,0.999201179835172,4.75079026402531,4.98897176530716,0.952258398626719
7,AE07,6,eyelink,left,0.1,9,0.998789072609655,4.99864645611975,4.98897176530716,1.001939215387
7,AE07,6,adhawk,right,0.1,9,0.996464080676971,3.09292360749087,4.98897176530716,0.619952116987066
7,AE07,6,adhawk,left,0.1,9,0.994638248366371,4.20941262343181,4.98897176530716,0.843743525009236
7,AE07,7,eyelink,right,0.01,-9,0.996203522302015,-0.659067972860006,-0.565149628070223,1.16618314889542
7,AE07,7,eyelink,left,0.01,-9,0.98473468911467,-0.909768057997957,-0.565149628070223,1.60978263597992
7,AE07,7,adhawk,right,0.01,-9,0.945676848441194,-0.893648865590422,-0.565149628070223,1.58126064533016
7,AE07,7,adhawk,left,0.01,-9,0.8739794916076,-0.518424208847777,-0.565149628070223,0.91732203844494
7,AE07,8,eyelink,right,0.2,9,0.997384712314374,-10.6329257221927,-10.8660298353531,0.978547444034984
7,AE07,8,eyelink,left,0.2,9,0.997716547855666,-10.541063028776,-10.8660298353531,0.970093326495401
7,AE07,8,adhawk,right,0.2,9,0.958682914966873,-9.1190665729788,-10.8660298353531,0.839227087644238
7,AE07,8,adhawk,left,0.2,9,0.949611876292084,-9.7512866388879,-10.8660298353531,0.89741025808356
7,AE07,9,eyelink,right,0.1,9,0.999334815345359,4.34996679626288,4.98897176530716,0.871916499209746
7,AE07,9,eyelink,left,0.1,9,0.99942895801103,4.37335817080613,4.98897176530716,0.876605115550673
7,AE07,9,adhawk,right,0.1,9,0.996396138699945,3.00864494182361,4.98897176530716,0.603059123875073
7,AE07,9,adhawk,left,0.1,9,0.993630499454697,3.58243590785414,4.98897176530716,0.718070992657457
7,AE07,10,eyelink,right,0.01,9,0.993319824813886,1.14477334794322,0.565149628070223,2.02561107905565
7,AE07,10,eyelink,left,0.01,9,0.991867922289331,0.609727551779699,0.565149628070223,1.07887809085479
7,AE07,10,adhawk,right,0.01,9,0.975327272552311,0.480653240706805,0.565149628070223,0.850488466829675
7,AE07,10,adhawk,left,0.01,9,0.91437305542521,-0.0152913200589488,0.565149628070223,-0.0270571177958004
7,AE07,11,eyelink,right,0.01,-9,0.982932606986075,-0.97931195762712,-0.565149628070223,1.73283659580757
7,AE07,11,eyelink,left,0.01,-9,0.903747687884339,-1.12615726695136,-0.565149628070223,1.99267098661424
7,AE07,11,adhawk,right,0.01,-9,0.92026936639093,-0.704622842857103,-0.565149628070223,1.24678989042801
7,AE07,11,adhawk,left,0.01,-9,0.873182096278293,-0.40006969154491,-0.565149628070223,0.707900477455856
7,AE07,12,eyelink,right,0.2,9,0.995955460870153,-9.89398535982054,-10.8660298353531,0.910542811840071
