subject,trial,EL_quality,AH_quality,EL_Right_P1_t_start,EL_Right_P1_t_end,EL_Right_P1_pos_start,EL_Right_P1_pos_end,EL_Right_P1_latency,EL_Right_P1_amp,EL_Right_P1_gain,EL_Right_P1_vel,EL_Right_P2_t_start,EL_Right_P2_t_end,EL_Right_P2_pos_start,EL_Right_P2_pos_end,EL_Right_P2_latency,EL_Right_P2_amp,EL_Right_P2_gain,EL_Right_P2_vel,EL_Left_P1_t_start,EL_Left_P1_t_end,EL_Left_P1_pos_start,EL_Left_P1_pos_end,EL_Left_P1_latency,EL_Left_P1_amp,EL_Left_P1_gain,EL_Left_P1_vel,EL_Left_P2_t_start,EL_Left_P2_t_end,EL_Left_P2_pos_start,EL_Left_P2_pos_end,EL_Left_P2_latency,EL_Left_P2_amp,EL_Left_P2_gain,EL_Left_P2_vel,EL_Avg_P1_t_start,EL_Avg_P1_t_end,EL_Avg_P1_pos_start,EL_Avg_P1_pos_end,EL_Avg_P1_latency,EL_Avg_P1_amp,EL_Avg_P1_gain,EL_Avg_P1_vel,EL_Avg_P2_t_start,EL_Avg_P2_t_end,EL_Avg_P2_pos_start,EL_Avg_P2_pos_end,EL_Avg_P2_latency,EL_Avg_P2_amp,EL_Avg_P2_gain,EL_Avg_P2_vel,AH_Right_P1_t_start,AH_Right_P1_t_end,AH_Right_P1_pos_start,AH_Right_P1_pos_end,AH_Right_P1_latency,AH_Right_P1_amp,AH_Right_P1_gain,AH_Right_P1_vel,AH_Right_P2_t_start,AH_Right_P2_t_end,AH_Right_P2_pos_start,AH_Right_P2_pos_end,AH_Right_P2_latency,AH_Right_P2_amp,AH_Right_P2_gain,AH_Right_P2_vel,AH_Left_P1_t_start,AH_Left_P1_t_end,AH_Left_P1_pos_start,AH_Left_P1_pos_end,AH_Left_P1_latency,AH_Left_P1_amp,AH_Left_P1_gain,AH_Left_P1_vel,AH_Left_P2_t_start,AH_Left_P2_t_end,AH_Left_P2_pos_start,AH_Left_P2_pos_end,AH_Left_P2_latency,AH_Left_P2_amp,AH_Left_P2_gain,AH_Left_P2_vel,AH_Avg_P1_t_start,AH_Avg_P1_t_end,AH_Avg_P1_pos_start,AH_Avg_P1_pos_end,AH_Avg_P1_latency,AH_Avg_P1_amp,AH_Avg_P1_gain,AH_Avg_P1_vel,AH_Avg_P2_t_start,AH_Avg_P2_t_end,AH_Avg_P2_pos_start,AH_Avg_P2_pos_end,AH_Avg_P2_latency,AH_Avg_P2_amp,AH_Avg_P2_amp,AH_Avg_P2_vel
AE03,103,1,1,1224,1260,-8.31416495,-13.49467517,224,-5.180510215,60.08846171,185.4746483,2240,2296,-13.62031352,-3.859379439,240,9.760934077,NaN,250.9037505,1224,1260,-10.46823329,-15.87629034,224,-5.408057054,62.72776536,196.9453841,2240,2296,-16.08561895,-5.402634262,240,10.68298469,NaN,264.8848927,1224,1260,-9.39119912,-14.68548275,224,-5.294283634,61.40811353,191.2100162,2240,2296,-14.85296623,-4.63100685,240,10.22195938,NaN,257.8943216,1156,1208,8.005926826,-1.911593671,156,-9.917520497,115.0327914,284.2264385,2168,2236,-1.866396436,14.0413107,168,15.90770713,NaN,335.2764194,1156,1208,5.685640995,-1.645598278,156,-7.331239272,85.03465335,235.8671366,2168,2240,-2.08925263,11.99547956,168,14.08473219,NaN,303.2851244,1156,1208,6.84578391,-1.778595974,156,-8.624379885,100.0337224,256.9421997,2168,2240,-1.977824533,13.09244959,168,15.07027413,NaN,316.638297
AE03,104,1,1,1188,1216,-8.070559641,-11.66564745,188,-3.595087808,62.49519844,145.9118136,2236,2284,-11.56643866,-2.448127471,236,9.118311185,NaN,256.4579529,1188,1216,-10.38726989,-14.14698972,188,-3.759719822,65.35707858,160.8272568,2236,2284,-13.86886868,-3.937796936,236,9.93107174,NaN,274.8443113,1188,1216,-9.228914767,-12.90631858,188,-3.677403815,63.92613851,152.7159805,2236,2284,-12.71765367,-3.192962204,236,9.524691463,NaN,265.6511321,1104,1152,8.094659923,1.248990412,104,-6.84566951,119.001676,210.3061349,2156,2220,2.361168408,16.59628607,156,14.23511767,NaN,337.8339828,1104,1148,5.867382686,1.045500198,104,-4.821882487,83.82118018,165.2299827,2156,2216,1.415046362,13.86035801,156,12.44531165,NaN,295.1062069,1104,1148,6.981021304,1.229470067,104,-5.751551237,99.98207418,187.1940237,2156,2216,1.888107385,15.13448501,156,13.24637763,NaN,316.4700949
AE03,105,1,1,1252,1288,-8.191193602,-2.752777402,252,5.438416199,62.80315133,186.5136524,2192,2256,-2.53413215,-13.15199196,192,-10.61785981,NaN,226.7257118,1252,1292,-10.11311382,-4.425112874,252,5.688000943,65.68537069,190.1221482,2192,2256,-4.491183293,-15.59803079,192,-11.1068475,NaN,246.0196076,1252,1288,-9.152153709,-3.617086618,252,5.535067091,63.91928154,188.2474111,2192,2256,-3.512657721,-14.37501138,192,-10.86235365,NaN,236.3726597,1176,1228,8.72102555,16.22792027,176,7.506894721,86.69006342,216.4959002,2116,2192,16.51688494,-0.919748128,116,-17.43663307,NaN,358.2411609,1176,1228,6.525319516,13.33060611,176,6.805286593,78.58785134,191.9358164,2116,2192,13.09409899,-0.811614323,116,-13.90571331,NaN,268.6402583,1176,1228,7.623172533,14.77926319,176,7.156090657,82.63895738,204.2158583,2116,2192,14.80549197,-0.865681225,116,-15.67117319,NaN,303.762477
AE03,106,1,1,1212,1260,-7.966756754,-3.094094247,212,4.872662507,56.2697943,134.1623366,2188,2248,-1.863022657,-13.7086458,188,-11.84562314,NaN,288.690891,1212,1264,-9.934063119,-4.630625782,212,5.303437337,61.24440747,140.1844218,2188,2248,-3.844674537,-15.8945102,188,-12.04983566,NaN,293.5767998,1212,1260,-8.950409936,-3.939388337,212,5.011021599,57.86757326,137.1733792,2188,2248,-2.853848597,-14.801578,188,-11.9477294,NaN,289.1562782,1156,1216,9.245310382,16.24301613,156,6.997705751,80.80991914,179.3490577,2124,2204,17.75270207,-2.365466945,124,-20.11816901,NaN,404.7358997,1152,1212,6.39679027,12.94087271,152,6.544082443,75.57145039,151.7642535,2128,2200,13.82635172,-1.620443674,128,-15.4467954,NaN,294.5576677,1152,1212,7.75966243,14.50802825,152,6.748365822,77.93052692,165.5566556,2128,2200,15.68870479,-1.916869419,128,-17.60557421,NaN,349.4665826
AE03,107,1,1,1196,1232,-7.318637596,-4.067643281,196,3.250994316,37.54267429,116.041505,2208,2236,-12.14650103,-14.66893265,208,-2.522431621,NaN,109.1460566,1196,1272,-10.08447902,-4.439796214,196,5.644682807,65.1851303,125.5444817,2204,2236,-14.47983789,-17.26487727,204,-2.78503938,NaN,111.9444916,1196,1232,-8.701558309,-5.182200501,196,3.519357808,40.64175174,119.757966,2208,2236,-13.41002085,-15.96690496,208,-2.556884116,NaN,110.5452741,1052,1128,9.773418501,15.70857021,52,5.935151714,68.53948239,156.0299936,2060,2108,1.266003602,-4.410508708,60,-5.67651231,NaN,190.0194128,1052,1136,6.767651136,13.65318412,52,6.885532985,79.51454141,135.0848808,2064,2104,0.564042073,-3.235264825,64,-3.799306898,NaN,127.3770386,1052,1132,8.270534819,14.64802543,52,6.377490616,73.64763814,145.5574372,2064,2108,0.830389892,-3.886431609,64,-4.716821502,NaN,156.980445
AE03,108,1,1,1232,1304,-6.95990143,-15.03465975,232,-8.074758325,70.6526064,166.4096843,2176,2280,-14.34358198,-5.57095411,176,8.772627871,NaN,111.7997723,1232,1296,-11.03614951,-17.44430759,232,-6.408158086,56.07016988,140.055601,2176,2284,-17.67927464,-7.780745999,176,9.898528639,NaN,129.6292198,1232,1300,-8.998025468,-16.19881083,232,-7.200785366,63.00550849,152.203577,2176,2280,-16.01142831,-6.782135065,176,9.229293245,NaN,120.7144961,1096,1184,10.77289317,-5.441691396,96,-16.21458457,141.8745448,311.6128219,2036,2156,-2.985722024,12.87550541,36,15.86122744,NaN,168.5853727,1096,1172,5.60853172,-3.592574434,96,-9.201106153,80.50793662,188.1748126,2040,2160,-4.21583774,9.196017678,40,13.41185542,NaN,157.3379178,1096,1176,8.190712446,-4.426487156,96,-12.6171996,110.3981075,248.1567646,2036,2156,-3.649585034,10.9703505,36,14.61993553,NaN,159.7059292
AE03,109,1,1,1236,1272,-8.393693633,-13.3525912,236,-4.958897562,57.51798837,188.6194266,2284,2312,-6.430500225,-2.713476121,284,3.717024105,NaN,159.5880706,1236,1272,-11.0954303,-15.83756221,236,-4.742131912,55.00373516,188.2981484,2284,2316,-8.07297303,-4.05294577,284,4.02002726,NaN,160.9526211,1236,1272,-9.744561967,-14.5950767,236,-4.850514737,56.26086176,188.4587875,2284,2316,-7.251736628,-3.342677484,284,3.909059144,NaN,160.2703459,1180,1228,8.534681426,-0.725984494,180,-9.26066592,107.4139701,286.0067276,2228,2268,10.81311279,15.74325088,228,4.930138092,NaN,175.8808707,1180,1228,4.674015425,-1.519747033,180,-6.193762457,71.84112043,194.9381602,2232,2268,8.985279154,13.42364181,232,4.438362655,NaN,165.2828238,1180,1228,6.604348426,-1.122865763,180,-7.727214189,89.6275453,231.0545944,2228,2268,9.823087999,14.58344634,228,4.760358345,NaN,170.5818473
AE03,110,1,1,1200,1244,-8.32862712,-14.95426025,200,-6.625633132,54.42595738,198.8758377,2236,2280,-7.548605573,-0.233881863,236,7.314723709,NaN,209.5334882,1200,1244,-10.03435589,-17.10758858,200,-7.073232693,58.10274331,216.6827731,2236,2280,-9.29746989,-1.260303847,236,8.037166043,NaN,220.5347701,1200,1244,-9.181491503,-16.03092442,200,-6.849432912,56.26435034,207.7793054,2236,2280,-8.423037731,-0.747092855,236,7.675944876,NaN,214.1397153,1112,1172,8.155078223,-5.26381685,112,-13.41889507,110.2288939,325.9055315,2152,2208,8.916698579,18.48680334,152,9.57010476,NaN,248.9253395,1112,1176,6.419299167,-3.281241036,112,-9.700540203,79.68463951,236.9794428,2152,2208,7.66925141,16.98293336,152,9.313681951,NaN,233.4871943,1112,1176,7.287188695,-4.335480857,112,-11.62266955,95.47388227,270.1443955,2152,2208,8.292974994,17.73486835,152,9.441893355,NaN,233.4831552
AE03,111,1,1,1208,1244,-8.432241291,-13.01885524,208,-4.586613945,53.19989055,166.7180065,2032,2088,-13.63659022,-5.209805493,32,8.426784732,NaN,207.583652,1208,1244,-10.36106686,-15.19527683,208,-4.834209978,56.07174373,173.3413695,2032,2088,-15.92183379,-6.75119261,32,9.170641182,NaN,215.5130668,1208,1244,-9.396654073,-14.10706603,208,-4.710411962,54.63581715,170.029688,2032,2088,-14.77921201,-5.980499051,32,8.798712957,NaN,209.538205,1136,1188,7.124293839,-1.228809182,136,-8.353103021,96.88719648,279.8975803,1960,2032,-2.339801122,11.71654577,-40,14.05634689,NaN,323.4790259,1140,1188,5.900233143,-0.387167602,140,-6.287400745,72.92722594,186.0845755,1964,2032,-1.426214366,10.53560694,-36,11.96182131,NaN,262.7633804,1140,1188,6.463529677,-0.807988392,140,-7.271518069,84.3419503,232.6958593,1960,2032,-1.935949942,11.12607635,-40,13.0620263,NaN,293.1212032
AE03,112,1,1,1192,1228,-8.215311656,-3.440097574,192,4.775214082,55.14445413,167.6440941,2216,2256,-9.256704802,-14.72882158,216,-5.472116779,NaN,171.7523804,1192,1232,-10.43966278,-5.305014507,192,5.134648277,59.29522144,164.6143762,2212,2256,-11.48371089,-17.19974722,212,-5.716036335,NaN,179.5313616,1192,1232,-9.32748722,-4.313675323,192,5.013811897,57.89979579,166.1292351,2212,2256,-10.3582159,-15.9642844,212,-5.606068499,NaN,175.641871,1132,1188,7.60576885,15.02698493,132,7.42121608,85.70064142,215.7732191,2156,2212,5.997760009,-4.489456919,156,-10.48721693,NaN,271.3636103,1136,1184,5.915864789,12.22481472,136,6.30894993,72.85612625,185.3642478,2156,2216,4.584505061,-3.471471312,156,-8.055976373,NaN,226.0076408,1136,1188,6.833509997,13.68868706,136,6.855177065,79.16398946,199.2319062,2156,2212,5.291132535,-3.896215041,156,-9.187347576,NaN,247.0228882
AE03,113,1,1,1116,1224,16.87792032,-8.641708789,116,-25.51962911,NaN,278.1691087,2232,2252,-3.972099963,-2.386688776,232,1.585411187,NaN,86.4337564,1116,1224,16.22190075,-9.537071094,116,-25.75897184,NaN,331.1031062,2232,2252,-5.095028124,-3.403300204,232,1.691727919,NaN,90.30649511,1116,1224,16.54991053,-9.089389942,116,-25.63930047,NaN,301.3410205,2232,2252,-4.533564043,-2.89499449,232,1.638569553,NaN,88.37012576,1020,1140,41.06756978,7.152063329,20,-33.91550645,NaN,375.5391298,2140,2172,13.71028654,15.54377319,140,1.833486657,NaN,68.83334886,1028,1144,32.31819601,7.617329721,28,-24.70086629,NaN,275.6332252,2144,2168,12.79708931,14.52482441,144,1.727735104,NaN,83.9675078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2144,2168,13.33053636,14.95284261,144,1.622306246,NaN,76.40042833
AE03,114,1,1,1304,1408,16.74933204,-11.23523743,304,-27.98456947,NaN,383.2427865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1304,1404,16.43049993,-12.8902542,304,-29.32075414,NaN,434.6955277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1304,1408,16.58991599,-12.07444175,304,-28.66435774,NaN,408.654598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1220,1336,39.78731649,1.346202456,220,-38.44111403,NaN,488.8470255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1224,1336,32.71082779,3.68677957,224,-29.02404822,NaN,369.1350715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AE03,115,1,1,1196,1228,-8.367187676,-2.779795532,196,5.587392145,64.52353435,216.9174545,2216,2248,-12.61859065,-14.5375231,216,-1.918932444,NaN,64.57737893,1196,1232,-10.24667516,-4.51809745,196,5.728577715,66.15395365,213.081711,2216,2252,-14.95885614,-17.11883234,216,-2.1599762,NaN,73.19763257,1196,1232,-9.306931421,-3.637893665,196,5.669037755,65.46638268,213.1566356,2216,2248,-13.7887234,-15.74828351,216,-1.959560116,NaN,68.88750575,1112,1160,7.620768448,15.57638032,112,7.955611876,91.87187562,246.8213502,2136,2192,0.125945925,-4.424707751,136,-4.550653676,NaN,114.9190397,1116,1164,6.154419165,13.65959409,116,7.505174926,86.67020313,238.1841332,2136,2176,0.403119866,-2.636523595,136,-3.03964346,NaN,107.4967232,1116,1164,6.957254822,14.67939929,116,7.72214447,89.17578023,242.4349469,2136,2188,0.264532895,-3.571109595,136,-3.83564249,NaN,110.7513731
AE03,116,1,1,1220,1256,-7.609083132,0.233881863,220,7.842964995,68.28982981,308.7659097,2272,2316,-8.966282351,-13.39919463,272,-4.432912275,NaN,121.7958667,1220,1256,-8.470781261,0.123096212,220,8.593877473,74.82813329,329.9081538,2272,2320,-10.75602295,-15.79198069,272,-5.035957732,NaN,135.6243199,1220,1256,-8.039932196,0.178489038,220,8.218421234,71.55898155,318.1417625,2272,2320,-9.861152653,-14.66892894,272,-4.807776288,NaN,128.7100933,1144,1192,9.751861716,19.92427202,144,10.1724103,88.57264677,320.4990598,2196,2260,6.292044329,-2.79956893,196,-9.09161326,NaN,213.8540644,1140,1192,8.806066871,18.69392995,140,9.887863078,86.09505298,310.3111881,2196,2256,5.694768061,-0.488185944,196,-6.182954005,NaN,143.2163838,1140,1192,9.21767268,19.30910098,140,10.0914283,87.86752479,306.1175382,2196,2260,5.993406195,-1.694459497,196,-7.687865692,NaN,175.8186592
AE03,117,1,1,1200,1236,-8.64892769,-12.99080816,200,-4.341880474,50.36124007,160.0678078,2252,2288,-6.033936817,-0.659767548,252,5.374169269,NaN,203.7633476,1200,1236,-10.4515678,-15.33733379,200,-4.885765994,56.66973921,176.9727732,2252,2288,-7.422758188,-1.624437104,252,5.798321085,NaN,211.5598393,1200,1236,-9.550247745,-14.16407098,200,-4.613823234,53.51548964,168.5202905,2252,2288,-6.728347503,-1.142102326,252,5.586245177,NaN,207.6615935,1132,1184,7.402906603,-1.29957893,132,-8.702485533,100.9396656,250.7510258,2188,2236,10.79493167,18.07414986,188,7.279218185,NaN,241.2027834,1136,1184,6.100162632,-0.278494631,136,-6.378657263,73.98570543,198.4254229,2188,2232,9.902437148,16.55470581,188,6.652268666,NaN,227.848233,1136,1184,6.667213512,-0.789036781,136,-7.456250292,86.4846495,224.5882244,2188,2236,10.34868441,17.38792737,188,7.03924296,NaN,233.3695909
AE03,118,1,1,1204,1248,-8.393693633,-1.267686037,204,7.126007597,62.04717811,205.8185217,2200,2268,0.071395876,-12.76620443,200,-12.83760031,NaN,276.631753,1204,1252,-10.22044873,-2.600470829,204,7.619977906,66.34824899,208.4993745,2200,2268,-1.513733444,-15.18839824,200,-13.67466479,NaN,296.9018184,1204,1252,-9.307071184,-1.920544316,204,7.386526868,64.31555706,207.1589481,2200,2268,-0.721168784,-13.97730134,200,-13.25613255,NaN,286.3102225,1120,1176,7.632896668,17.36872519,120,9.735828526,84.77126616,254.2216894,2112,2196,19.57775419,-1.330863702,112,-20.90861789,NaN,411.1195377,1120,1180,6.526960714,15.63291908,120,9.105958366,79.28689564,218.5309573,2112,2192,16.97480572,0.349081528,112,-16.62572419,NaN,325.8627892,1120,1180,7.079928691,16.55634268,120,9.476413991,82.51250631,236.3763234,2112,2196,18.27627995,-0.558998128,112,-18.83527808,NaN,339.7650402
AE03,119,1,1,1200,1236,-8.468372739,-13.06325012,200,-4.594877377,53.29573766,161.2621703,2208,2228,-3.844674537,-2.204798587,208,1.639875949,NaN,90.71161946,1196,1236,-10.1274293,-15.38998335,196,-5.262554052,61.0400838,169.4043357,2208,2228,-5.641668623,-3.812812178,208,1.828856445,NaN,97.14567188,1196,1236,-9.259356726,-14.22661673,196,-4.967260009,57.61498395,165.333253,2208,2228,-4.74317158,-3.008805383,208,1.734366197,NaN,93.92864567,1100,1152,6.909476124,-2.070663053,100,-8.980139177,104.1601554,290.9092883,2112,2144,13.87093267,15.87889513,112,2.007962467,NaN,80.27416179,1100,1156,6.337656349,-0.633818904,100,-6.971475253,80.86176968,209.3087957,2112,2140,12.02438114,14.01619958,112,1.991818444,NaN,83.54623526,1100,1152,6.623566237,-1.262390804,100,-7.885957041,91.46879517,250.109042,2112,2140,12.9476569,14.86793804,112,1.920281135,NaN,81.3503464
AE03,120,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2204,2252,-0.854225727,-10.25382707,204,-9.399601348,NaN,268.1074597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2204,2252,-1.850725942,-11.78601993,204,-9.935293984,NaN,291.2889147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2204,2252,-1.352475834,-11.0199235,204,-9.667447666,NaN,279.6981872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2156,2220,18.12909556,3.440180615,156,-14.68891494,NaN,376.2344502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2160,2224,16.48005279,4.761771831,160,-11.71828096,NaN,294.0179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2156,2220,17.34898109,4.170794215,156,-13.17818687,NaN,329.3121619
AE03,121,1,1,1204,1240,-8.046424168,-2.686455005,204,5.359969163,61.89724033,197.2866669,2196,2224,-8.302112327,-11.2233946,196,-2.921282273,NaN,122.7465052,1204,1244,-9.969889057,-4.513204115,204,5.456684942,63.01411986,188.8006652,2196,2224,-10.50869916,-13.53191519,196,-3.023216028,NaN,131.5941429,1204,1240,-9.008156613,-3.662209178,204,5.345947434,61.73531658,193.0436661,2196,2224,-9.405405744,-12.37765489,196,-2.97224915,NaN,127.170324,1104,1156,8.327221644,15.65235932,104,7.325137673,84.5911223,213.666105,2096,2144,7.294047729,2.053034449,96,-5.24101328,NaN,176.9374,1108,1156,6.744216963,13.23029711,108,6.486080151,74.9016365,215.0771089,2100,2144,6.088323486,1.882865199,100,-4.205458287,NaN,133.4570207,1108,1156,7.609119376,14.44132822,108,6.832208839,78.89875103,213.8341099,2100,2144,6.618743372,1.967949824,100,-4.650793547,NaN,154.4163671
AE03,122,1,1,1300,1328,-8.338267973,-11.06697851,300,-2.728710541,47.43453175,110.1260949,2284,2316,-5.712365897,-1.102807549,284,4.609558348,NaN,181.6894333,1300,1328,-9.960336242,-13.04222295,300,-3.081886706,53.57396858,127.0903737,2284,2320,-7.526829502,-2.519389291,284,5.007440211,NaN,178.8740013,1300,1328,-9.149302108,-12.05460073,300,-2.905298624,50.50425017,118.6082343,2284,2320,-6.6195977,-1.748339965,284,4.871257735,NaN,180.2817173,1212,1256,8.103488117,2.748426004,212,-5.355062113,93.08970665,182.9879789,2200,2248,12.14045641,18.19356093,200,6.053104512,NaN,189.109965,1216,1252,6.412222028,2.576809932,216,-3.835412096,66.67287501,138.7087806,2200,2244,9.643723037,15.45864528,200,5.814922244,NaN,191.9202882,1212,1256,7.325521268,2.602697284,212,-4.722823984,82.09919698,158.0520179,2200,2248,10.89208972,16.89670737,200,6.004617648,NaN,189.4823019
AE03,123,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2264,2344,-6.420775852,-15.41286617,264,-8.992090314,NaN,168.691067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2264,2344,-8.918233461,-17.60325688,264,-8.685023419,NaN,166.2721056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2264,2344,-7.669504657,-16.50806152,264,-8.838556867,NaN,167.0944055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2204,2300,11.4165459,-6.286281457,204,-17.70282735,NaN,296.529817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208,2300,7.500784532,-4.05019817,208,-11.5509827,NaN,189.3077311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208,2300,9.379031068,-5.168239813,208,-14.54727088,NaN,239.3273107
AE03,124,1,1,1188,1228,-9.12955312,-15.45861667,188,-6.329063554,55.3781077,209.7632988,2196,2256,-16.85537359,-4.168061819,196,12.68731177,NaN,292.2822266,1188,1228,-10.9626081,-17.73959593,188,-6.776987832,59.29736032,224.2612076,2196,2256,-19.25394926,-5.187830064,196,14.0661192,NaN,317.7628582,1188,1228,-10.04608061,-16.5991063,188,-6.553025693,57.33773401,215.8677758,2196,2256,-18.05466143,-4.677945942,196,13.37671549,NaN,303.0937403,1108,1160,8.116351262,-3.437203716,108,-11.55355498,101.0914184,372.1582735,2108,2188,-4.564388802,15.81241824,108,20.37680704,NaN,420.2815876,1108,1160,6.710671927,-1.992544929,108,-8.703216856,76.15149955,236.9850289,2112,2184,-3.339039063,15.31784983,112,18.6568889,NaN,368.6494952,1108,1160,7.413511595,-2.714874323,108,-10.12838592,88.621459,302.4715258,2112,2188,-3.872933951,15.63480407,112,19.50773802,NaN,394.4655414
AE03,125,1,1,1188,1224,-9.505941787,-14.75184703,188,-5.245905244,60.84697517,182.0799509,2180,2208,-5.090143064,-1.506352789,180,3.583790275,NaN,156.6384741,1188,1224,-11.59479123,-17.30752375,188,-5.712732525,66.2616799,206.058607,2180,2212,-6.717199565,-2.858386649,180,3.858812916,NaN,170.2126452,1188,1224,-10.55036651,-16.02968539,188,-5.479318884,63.55432753,194.0692789,2180,2208,-5.903671314,-2.226570782,180,3.677100532,NaN,163.4255597,1108,1156,8.918998415,-0.534265258,108,-9.453263673,109.6479012,297.785474,2100,2144,15.3543965,19.92597992,100,4.571583419,NaN,143.3873989,1108,1156,7.40611381,0.192455996,108,-7.213657814,83.67083229,217.2205537,2100,2140,13.8477002,18.17807018,100,4.330369981,NaN,170.7140829,1108,1156,8.162556113,-0.170904631,108,-8.333460744,96.65936676,256.0079562,2100,2140,14.60104835,18.96778375,100,4.366735402,NaN,157.0507409
AE03,126,1,1,1196,1228,-8.889398051,-12.59983381,196,-3.710435764,64.5003493,151.1327241,2204,2232,-6.707486392,-2.583272575,204,4.124213817,NaN,180.9908324,1196,1228,-11.69634059,-15.50434699,196,-3.808006393,66.19646805,158.0226567,2204,2236,-9.338225484,-4.806684912,204,4.531540572,NaN,186.9525318,1196,1228,-10.29286932,-14.0520904,196,-3.759221079,65.34840868,154.5776904,2204,2232,-8.022855938,-3.724311908,204,4.29854403,NaN,182.8637802,1132,1176,9.379346858,2.897159205,132,-6.482187653,112.6830902,232.8041513,2136,2184,12.22207066,17.73180103,136,5.50973037,NaN,178.137766,1132,1176,7.33170577,2.334124233,132,-4.997581537,86.8754441,155.1070603,2136,2180,10.40705583,15.89772159,136,5.49066576,NaN,195.269524,1132,1176,8.355526314,2.615641719,132,-5.739884595,99.77926715,193.9556058,2136,2180,11.31456324,16.7386263,136,5.424063062,NaN,186.703645
AE03,127,1,1,1228,1260,-8.908622163,-12.66547072,228,-3.756848556,65.30716594,152.8481289,2188,2220,-4.730892633,-0.770537016,188,3.960355617,NaN,165.6406569,1228,1260,-11.41512822,-15.45861667,228,-4.04348845,70.2899697,160.5794642,2192,2224,-7.064186626,-3.089184713,192,3.975001913,NaN,168.7602469,1228,1260,-10.16187519,-14.0620437,228,-3.900168503,67.79856782,156.7137965,2188,2220,-5.94117583,-2.021898768,188,3.919277062,NaN,167.2004519,1176,1220,9.284440303,2.653701229,176,-6.630739074,115.2654334,226.5978473,2140,2180,15.81769962,20.70699744,140,4.889297812,NaN,184.514044,1176,1216,8.071635253,3.019626915,176,-5.052008338,87.82157224,165.6530544,2140,2176,13.48285911,18.12714387,140,4.644284758,NaN,172.1427552,1176,1220,8.678037778,2.765849835,176,-5.912187943,102.7745019,196.1254509,2140,2176,14.65027937,19.34185011,140,4.691570738,NaN,178.3283996
AE03,128,1,1,1200,1252,-9.110352502,-0.199415365,200,8.910937137,72.53487867,253.9210145,2204,2280,-0.071395876,-15.1975696,204,-15.12617372,NaN,302.1533929,1204,1252,-11.63730929,-2.076957038,204,9.560352252,77.82110681,274.1762043,2204,2280,-2.300665407,-18.32059472,204,-16.01992932,NaN,318.5802294,1200,1252,-10.41160868,-1.138186202,200,9.273422475,75.48550324,261.5871535,2204,2280,-1.186030641,-16.75908216,204,-15.57305152,NaN,307.2619487,1124,1192,9.770533321,21.58610442,124,11.8155711,96.17855036,272.3145634,2124,2212,21.76031221,-2.667896198,124,-24.42820841,NaN,433.2276904,1124,1184,7.731166706,19.16004254,124,11.42887583,93.03085736,278.4200359,2128,2216,19.15804704,-0.608263824,128,-19.76631087,NaN,334.0164032,1124,1188,8.750850013,20.34288844,124,11.59203843,94.35899818,275.3672997,2128,2212,20.38484573,-1.551151281,128,-21.93599701,NaN,383.6220468
AE03,129,1,1,1192,1216,-9.302265159,-11.29680446,192,-1.9945393,69.40266791,102.8645108,2204,2260,-10.86766192,-1.299675038,204,9.567986883,NaN,248.4799726,1192,1212,-11.70578327,-13.72723362,192,-2.021450355,70.33907414,116.1825727,2204,2260,-13.59240537,-3.449909727,204,10.14249564,NaN,258.3768015,1192,1212,-10.50402421,-12.42199956,192,-1.917975351,66.7385227,107.937866,2204,2260,-12.23003365,-2.374792382,204,9.855241264,NaN,250.5215455,1116,1152,9.545342993,6.211036305,116,-3.334306688,116.0216697,133.4825075,2128,2196,6.95657109,20.22744348,128,13.27087239,NaN,289.9799104,1116,1152,8.095348518,5.496031489,116,-2.599317028,90.44671945,93.27387776,2132,2200,5.750506103,18.20442354,132,12.45391744,NaN,279.5654141,1116,1152,8.820345755,5.853533897,116,-2.966811858,103.2341946,113.3781926,2128,2200,6.30542071,19.28717252,128,12.98175181,NaN,284.7726622
