,subject,amp,vel,eye,tracker
96,AE04,-10.55932701,284.8259299,right,EL
97,AE04,10.30503314,280.8963413,right,EL
98,AE04,8.267422631,273.6971995,right,EL
100,AE04,7.59756719,249.8075036,right,EL
101,AE04,-5.257214282,182.1765105,right,EL
102,AE04,-8.489222977,236.5407086,right,EL
103,AE04,-4.502326063,154.0291809,right,EL
104,AE04,8.012038263,266.1225173,right,EL
105,AE04,8.154085497,253.383876,right,EL
106,AE04,8.296253871,278.3149424,right,EL
107,AE04,-10.25994782,276.9414994,right,EL
108,AE04,-8.209309281,258.218611,right,EL
109,AE04,-11.66227717,283.6728662,right,EL
110,AE04,-8.040106195,237.4312213,right,EL
111,AE04,7.713996979,263.847364,right,EL
112,AE04,-8.07596329,236.6751139,right,EL
113,AE04,-10.59513761,291.1798768,right,EL
114,AE04,7.657782109,260.277339,right,EL
115,AE04,10.2059282,295.2271579,right,EL
116,AE04,-8.359050169,259.2776453,right,EL
117,AE04,10.98752287,299.2187721,right,EL
118,AE04,-8.310232999,250.0609717,right,EL
119,AE04,10.35919327,300.0250021,right,EL
120,AE04,7.97316128,280.5793887,right,EL
121,AE04,-7.147978611,243.9528719,right,EL
122,AE04,2.454473845,137.0904966,right,EL
123,AE04,-10.62877101,300.8414865,right,EL
124,AE04,-8.441035672,237.4164775,right,EL
125,AE04,-5.695584921,207.933519,right,EL
126,AE04,-5.712665443,199.6599011,right,EL
127,AE04,11.16936408,312.2236353,right,EL
128,AE04,-2.44163892,126.5613586,right,EL
129,AE04,-2.611491138,137.7484419,right,EL
130,AE04,-4.794304828,188.5253759,right,EL
131,AE04,8.154773521,253.8816005,right,EL
132,AE04,-2.225158048,130.570462,right,EL
133,AE04,-8.438720527,241.3293582,right,EL
134,AE04,9.331825156,259.7690756,right,EL
135,AE04,-7.365196808,228.0655564,right,EL
136,AE04,10.66148343,287.5436964,right,EL
137,AE04,-2.572074401,130.4583163,right,EL
138,AE04,-7.746612375,238.4070985,right,EL
139,AE04,-8.356258031,227.446193,right,EL
140,AE04,10.7141434,302.6487582,right,EL
141,AE04,9.937034257,278.6068793,right,EL
142,AE04,2.786114657,142.4858987,right,EL
143,AE04,2.360072623,129.0405778,right,EL
144,AE04,5.528301257,224.0220396,right,EL
145,AE04,-5.347071991,200.9635198,right,EL
146,AE04,-10.80629767,293.2977391,right,EL
147,AE04,-8.285059068,216.9651361,right,EL
148,AE04,2.60219211,147.7608381,right,EL
149,AE04,7.037090599,212.5166511,right,EL
150,AE04,2.413607616,135.5311205,right,EL
151,AE04,4.225998103,172.3786586,right,EL
152,AE04,5.61746711,243.9519316,right,EL
153,AE04,5.303022826,208.6778725,right,EL
154,AE04,-4.45526332,190.8953045,right,EL
155,AE04,-2.249802764,135.2900179,right,EL
156,AE04,-2.754035277,142.9794898,right,EL
157,AE04,-2.094791044,110.6752514,right,EL
158,AE04,-8.014731837,248.7579658,right,EL
159,AE04,-8.240035764,218.7219847,right,EL
160,AE04,10.94529394,284.0640041,right,EL
161,AE04,7.683752641,259.5616432,right,EL
162,AE04,2.237472952,132.9057169,right,EL
163,AE04,-7.810579404,249.726155,right,EL
164,AE04,-8.054419187,242.1612032,right,EL
165,AE04,7.567817475,255.2589892,right,EL
166,AE04,-9.572885355,265.3930615,right,EL
167,AE04,5.23564959,208.7274439,right,EL
168,AE04,-10.28034598,274.7641802,right,EL
169,AE04,8.061464192,263.3497347,right,EL
170,AE04,-12.03202152,300.5609486,right,EL
171,AE04,-4.025669102,173.0462353,right,EL
172,AE04,5.049944783,205.6781445,right,EL
173,AE04,8.178640345,265.2017783,right,EL
174,AE04,10.9251458,292.4899799,right,EL
0,AE05,4.838695061,226.4763009,right,EL
1,AE05,2.753285257,143.4455335,right,EL
2,AE05,-10.80902746,327.5551985,right,EL
3,AE05,4.611757113,212.0661231,right,EL
4,AE05,-10.57188308,301.1585213,right,EL
5,AE05,8.409861494,327.3494787,right,EL
6,AE05,4.29092134,190.0993563,right,EL
7,AE05,8.92297517,292.2223967,right,EL
8,AE05,-9.006009199,285.87938,right,EL
9,AE05,9.767699274,310.8606161,right,EL
10,AE05,-10.83310996,337.8532524,right,EL
11,AE05,8.377813832,300.0797402,right,EL
12,AE05,2.559616756,107.3423469,right,EL
13,AE05,-9.433498493,197.8032394,right,EL
14,AE05,2.197917483,127.0698693,right,EL
15,AE05,3.935219595,188.3669533,right,EL
16,AE05,2.362535147,136.1674858,right,EL
17,AE05,-2.832677914,163.3280174,right,EL
18,AE05,5.300917036,218.0623703,right,EL
19,AE05,9.980478769,340.6743555,right,EL
20,AE05,10.19106192,314.1836773,right,EL
21,AE05,4.360156177,216.1004842,right,EL
22,AE05,6.762907367,262.003461,right,EL
23,AE05,7.131492783,240.7803567,right,EL
24,AE05,8.782888859,188.4062219,right,EL
25,AE05,-8.411883556,293.2612864,right,EL
26,AE05,-8.004054226,289.7101728,right,EL
27,AE05,3.67017291,158.5947287,right,EL
28,AE05,2.131167027,99.07519352,right,EL
29,AE05,-10.60394091,282.0459786,right,EL
30,AE05,4.552142596,192.5503543,right,EL
31,AE05,-2.745125862,104.6404422,right,EL
32,AE05,-8.152499862,310.8717915,right,EL
33,AE05,-4.578030456,205.5248542,right,EL
34,AE05,6.254246909,190.7202541,right,EL
35,AE05,-7.301461936,278.8424096,right,EL
36,AE05,4.011202674,193.8825413,right,EL
37,AE05,0.983962887,74.91698323,right,EL
38,AE05,-3.009001568,159.3285841,right,EL
39,AE05,10.17769465,304.5688168,right,EL
40,AE05,-8.459317112,262.5875958,right,EL
41,AE05,-8.534884637,294.0909159,right,EL
42,AE05,-4.531091526,194.6217131,right,EL
43,AE05,-8.505493488,272.4841766,right,EL
44,AE05,7.168926559,270.6034058,right,EL
45,AE05,9.020004447,270.4199569,right,EL
47,AE05,-9.30538068,282.7715903,right,EL
48,AE05,5.558633392,210.8672969,right,EL
49,AE05,6.101198487,260.8960508,right,EL
51,AE05,10.49249337,313.8138884,right,EL
52,AE05,-8.577400655,304.8191352,right,EL
53,AE05,-6.544702466,251.5934833,right,EL
54,AE05,9.0011351,279.4856824,right,EL
55,AE05,-2.766510208,150.8391867,right,EL
56,AE05,8.680113768,267.8634872,right,EL
57,AE05,8.646797611,306.4359503,right,EL
58,AE05,-6.318301241,257.6356802,right,EL
59,AE05,4.574589948,172.8624177,right,EL
60,AE05,-11.03918037,282.7762274,right,EL
61,AE05,-4.814254147,207.0924349,right,EL
62,AE05,6.480678406,245.8348292,right,EL
63,AE05,-7.329272287,286.3226866,right,EL
64,AE05,-9.597855352,310.1314032,right,EL
65,AE05,-5.43016213,230.3562826,right,EL
66,AE05,7.056994829,246.5525612,right,EL
67,AE05,-8.53862864,271.2971924,right,EL
68,AE05,-11.13132409,311.6448107,right,EL
69,AE05,6.258873165,209.4225275,right,EL
70,AE05,-11.26930015,308.2262862,right,EL
71,AE05,8.807151717,281.896198,right,EL
72,AE05,10.4869678,230.8142593,right,EL
73,AE05,8.447829364,250.4133492,right,EL
74,AE05,1.996181141,94.75515883,right,EL
75,AE05,-8.177022482,312.0720908,right,EL
76,AE05,4.919047364,211.3970079,right,EL
77,AE05,6.006241412,250.8717394,right,EL
78,AE05,0.910705503,57.74012918,right,EL
79,AE05,-9.574250211,316.0080213,right,EL
80,AE05,10.51280224,321.9815134,right,EL
81,AE05,-7.887335956,191.5884091,right,EL
82,AE05,6.625799564,234.1143148,right,EL
83,AE05,9.836130435,313.2648265,right,EL
84,AE05,-10.0227175,196.9807172,right,EL
85,AE05,-7.051492858,255.9985545,right,EL
86,AE05,8.697906466,297.4879729,right,EL
87,AE05,3.121936034,160.5719455,right,EL
88,AE05,-4.089190931,180.639744,right,EL
89,AE05,-7.281400488,246.1636728,right,EL
90,AE05,-5.035939068,249.0484642,right,EL
91,AE05,-9.22213627,230.6005785,right,EL
92,AE05,4.929659758,203.3779108,right,EL
93,AE05,5.711697727,220.7032855,right,EL
94,AE05,-7.669754607,256.3573027,right,EL
95,AE05,-3.558915461,99.1546041,right,EL
96,AE05,-8.627172265,292.8640564,right,EL
97,AE05,8.99604051,302.8395307,right,EL
98,AE05,5.930575035,230.6541365,right,EL
99,AE05,2.822117546,101.9515131,right,EL
100,AE05,5.987717392,231.457446,right,EL
101,AE05,-5.825854581,237.1568905,right,EL
102,AE05,-8.266274226,205.4448319,right,EL
103,AE05,-4.604956991,199.9179924,right,EL
104,AE05,5.888092981,181.9061845,right,EL
105,AE05,5.369758182,231.5324397,right,EL
106,AE05,7.282174137,271.4015037,right,EL
107,AE05,-10.43093558,261.2061533,right,EL
108,AE05,-8.133769246,287.8789595,right,EL
109,AE05,-10.90208656,296.3156882,right,EL
110,AE05,-7.24390619,264.3362364,right,EL
111,AE05,6.494034814,252.0423607,right,EL
112,AE05,-7.27849088,258.6559186,right,EL
113,AE05,-11.07827149,230.2037902,right,EL
114,AE05,6.567617592,224.3376041,right,EL
115,AE05,9.938071795,331.5873742,right,EL
116,AE05,-8.521134234,271.6199532,right,EL
117,AE05,9.481348753,299.3980513,right,EL
118,AE05,-6.75216708,241.1267307,right,EL
119,AE05,9.534432117,306.4854018,right,EL
120,AE05,5.809542557,235.6806134,right,EL
121,AE05,-4.543553405,196.9003957,right,EL
122,AE05,2.104680646,121.2416522,right,EL
123,AE05,-9.623291107,273.9215277,right,EL
124,AE05,-8.028203084,276.1906327,right,EL
125,AE05,-4.701680849,194.1468154,right,EL
126,AE05,-4.813831202,212.848985,right,EL
127,AE05,9.888116036,263.0403979,right,EL
128,AE05,-1.959193606,106.4014018,right,EL
129,AE05,-2.339384329,138.3709648,right,EL
130,AE05,-4.298128663,197.3459539,right,EL
131,AE05,6.967491427,204.7824961,right,EL
132,AE05,-1.949468558,96.52350578,right,EL
133,AE05,-7.447583976,288.6624104,right,EL
134,AE05,8.620122739,294.5008843,right,EL
135,AE05,-7.542560786,234.8721862,right,EL
136,AE05,1.666570873,58.25714058,right,EL
137,AE05,-2.361807271,133.2641893,right,EL
138,AE05,-7.987003899,270.0143907,right,EL
139,AE05,-7.575132167,269.5487128,right,EL
140,AE05,7.802761758,270.6463743,right,EL
141,AE05,9.28976376,275.1553108,right,EL
142,AE05,2.485390129,130.5357805,right,EL
143,AE05,2.175602169,127.7864726,right,EL
144,AE05,4.187232471,159.8756529,right,EL
145,AE05,-4.083251467,191.4472638,right,EL
146,AE05,-7.672443867,291.8592595,right,EL
147,AE05,-8.110398601,211.4549703,right,EL
148,AE05,2.072604177,118.2650294,right,EL
149,AE05,4.988125931,162.366442,right,EL
150,AE05,2.46647092,138.572348,right,EL
151,AE05,2.313705941,102.4675081,right,EL
152,AE05,5.098849779,165.1302059,right,EL
153,AE05,4.194884845,112.5873635,right,EL
154,AE05,-5.570246937,154.0703892,right,EL
155,AE05,-2.199670014,122.5527241,right,EL
156,AE05,-2.237727989,116.0808271,right,EL
157,AE05,-2.771750437,161.4655101,right,EL
158,AE05,-6.896952502,218.948771,right,EL
159,AE05,-7.749507214,298.204118,right,EL
160,AE05,8.055656793,277.4343904,right,EL
161,AE05,3.96930977,109.4386546,right,EL
162,AE05,2.220369212,106.1641314,right,EL
163,AE05,-7.855336509,290.876439,right,EL
164,AE05,-5.987497695,196.171421,right,EL
165,AE05,7.191231322,255.5487644,right,EL
166,AE05,-9.512349734,143.0816781,right,EL
167,AE05,3.314786585,120.3108058,right,EL
168,AE05,-11.65361602,171.3653534,right,EL
169,AE05,5.922102685,238.8372208,right,EL
170,AE05,-11.34452577,116.4121691,right,EL
171,AE05,-3.420154348,118.4702156,right,EL
172,AE05,4.93931987,200.2641717,right,EL
173,AE05,5.914488844,222.0271043,right,EL
174,AE05,8.167845508,256.853803,right,EL
0,AE06,5.91863522626947,262.105037812924,right,EL
1,AE06,3.15966472186713,167.826674523518,right,EL
2,AE06,-11.6352466215874,386.336725993342,right,EL
3,AE06,5.80799437716197,271.807864874215,right,EL
4,AE06,-11.8430456364756,402.230077364424,right,EL
5,AE06,11.9278100057205,382.161561554746,right,EL
6,AE06,6.17116793293442,272.508254512455,right,EL
7,AE06,11.1462921330884,379.075017468485,right,EL
8,AE06,-12.9263544449829,401.037886471507,right,EL
9,AE06,10.7773969449442,376.871005851691,right,EL
10,AE06,-12.4739431043003,396.790170579298,right,EL
11,AE06,11.6373482827008,391.729717164025,right,EL
12,AE06,8.82673970421067,327.536071689746,right,EL
13,AE06,-11.5886161288487,399.710264749944,right,EL
14,AE06,2.97187930659729,147.764081444811,right,EL
15,AE06,6.17616052288298,261.199106732729,right,EL
16,AE06,2.8242416609074,154.105166261173,right,EL
17,AE06,-3.01599042253388,144.494807934789,right,EL
18,AE06,-13.8567084460204,424.269679786617,right,EL
19,AE06,11.4773754464118,385.9122292611,right,EL
20,AE06,11.4998286386633,370.106635400142,right,EL
21,AE06,6.08612978034739,258.132668441517,right,EL
22,AE06,9.12723715279836,328.264931013671,right,EL
23,AE06,11.8733458405719,378.569884559038,right,EL
24,AE06,12.3326645373431,382.046144775927,right,EL
25,AE06,-9.41456199355498,331.810737035463,right,EL
26,AE06,-9.90192923970583,345.064099150435,right,EL
27,AE06,6.05113893480231,263.249970263147,right,EL
28,AE06,3.06907561319737,167.206917522731,right,EL
29,AE06,-12.3716895880158,404.585704472544,right,EL
30,AE06,5.97104440133352,263.098687078663,right,EL
31,AE06,-2.840307181019,147.215525143762,right,EL
32,AE06,-9.65754682960191,343.849702343138,right,EL
33,AE06,-6.78523253954357,269.710525694302,right,EL
34,AE06,8.56181429556701,321.432437992625,right,EL
35,AE06,-9.08177996427245,337.88042289659,right,EL
36,AE06,5.67739280600748,252.623113311513,right,EL
37,AE06,2.80949049720096,161.318514435574,right,EL
38,AE06,-3.42776171251414,158.560885653437,right,EL
39,AE06,12.4379012465569,379.665488501497,right,EL
40,AE06,-9.68631908962673,346.909919347274,right,EL
41,AE06,-13.0223677088934,401.476849606278,right,EL
42,AE06,-5.87862361317463,240.589538896256,right,EL
43,AE06,-10.2044941497534,343.997497318347,right,EL
44,AE06,9.06515579776303,320.593525387605,right,EL
45,AE06,12.1613926502272,383.895160394395,right,EL
46,AE06,-3.0972521172111,148.127075492921,right,EL
47,AE06,-12.0970993267374,402.84443316258,right,EL
48,AE06,8.55771939105717,320.661823056034,right,EL
49,AE06,8.54784981888809,326.982775447964,right,EL
51,AE06,11.3066498101969,371.640999749561,right,EL
52,AE06,-9.10211970018079,311.256221347127,right,EL
53,AE06,-6.95169273962742,254.924618664801,right,EL
54,AE06,11.0530627795254,373.490596746259,right,EL
55,AE06,-3.61159981007539,168.845860006242,right,EL
56,AE06,12.7726803964667,382.260323554291,right,EL
57,AE06,11.1361076103995,370.340954613804,right,EL
58,AE06,-6.50300369371804,257.465024174747,right,EL
59,AE06,5.97194049875342,264.601873530403,right,EL
60,AE06,-12.2424441780789,402.972509682058,right,EL
61,AE06,-6.31835466666561,249.367737795782,right,EL
62,AE06,8.47194175233375,329.502538887428,right,EL
63,AE06,-9.06279033195779,331.034915273553,right,EL
64,AE06,-11.9956468842707,382.599367851342,right,EL
65,AE06,-6.29833886808712,258.522812450913,right,EL
66,AE06,7.98572616279524,315.520171996544,right,EL
68,AE06,-12.5805452201271,393.987694464603,right,EL
69,AE06,8.50503003990468,314.852592267363,right,EL
70,AE06,-11.6131782160929,390.587468585091,right,EL
71,AE06,10.7643034693725,371.529994443239,right,EL
72,AE06,11.0075279706092,377.116254002456,right,EL
73,AE06,10.6380831162919,360.098257242154,right,EL
74,AE06,12.130880342747,380.215738904164,right,EL
75,AE06,-9.19463032248528,329.7018203452,right,EL
76,AE06,6.22408652599994,279.32617773186,right,EL
77,AE06,8.76167834075194,328.163485571241,right,EL
78,AE06,8.79726692570788,332.871987245508,right,EL
79,AE06,-11.9059672998854,410.944855828497,right,EL
80,AE06,11.3245704122024,364.51503829042,right,EL
81,AE06,-11.5350484826331,392.716375380328,right,EL
82,AE06,12.2660621226456,370.764376190812,right,EL
83,AE06,11.5487341412132,368.139932465441,right,EL
84,AE06,-12.8810199234969,417.454570557107,right,EL
85,AE06,-8.70368975837235,324.80940197135,right,EL
86,AE06,13.0610466127381,413.251761379989,right,EL
87,AE06,6.12226698894639,275.339921537644,right,EL
88,AE06,-6.67472948736926,264.374932712322,right,EL
89,AE06,-12.4795524957139,405.839477583695,right,EL
90,AE06,-6.26994456091801,252.570197941364,right,EL
91,AE06,-13.3457118694303,408.835566941281,right,EL
92,AE06,6.05496264752777,279.293455533601,right,EL
93,AE06,9.40148335867832,334.608911919129,right,EL
94,AE06,-9.57314049269993,344.279105061418,right,EL
95,AE06,-6.27959191786119,266.121318454244,right,EL
96,AE06,-11.0414240041649,371.76891245859,right,EL
97,AE06,11.22316903623,375.091979621705,right,EL
98,AE06,8.59994579959368,338.1649675032,right,EL
100,AE06,8.41275772962603,319.946902316082,right,EL
101,AE06,-5.81181178514467,235.873369604442,right,EL
102,AE06,-9.9961857812623,335.42138394026,right,EL
103,AE06,-6.27909105658069,257.162690845428,right,EL
104,AE06,8.59518005142644,336.005492462631,right,EL
105,AE06,9.21554671121345,346.134891266337,right,EL
106,AE06,7.97933055493312,325.389264435339,right,EL
107,AE06,-12.413402348313,394.715611384007,right,EL
108,AE06,-8.89623652405529,333.88259915193,right,EL
109,AE06,-12.7173407186972,391.104967043982,right,EL
110,AE06,-9.6253467158649,348.171995290516,right,EL
111,AE06,8.13653702473491,340.840284095881,right,EL
112,AE06,-9.16385294216417,343.495806122019,right,EL
113,AE06,-12.5371456359246,406.468562028711,right,EL
114,AE06,9.24493895830779,354.441314520821,right,EL
115,AE06,11.2022311368361,364.241691878973,right,EL
116,AE06,-9.8320983625504,345.391463772043,right,EL
117,AE06,10.4350294945567,343.644994279191,right,EL
118,AE06,-9.21075286613918,340.434349945958,right,EL
119,AE06,11.4649389570048,360.993536552282,right,EL
120,AE06,8.11760569269389,316.23321817196,right,EL
121,AE06,-5.75445898260787,227.193827143766,right,EL
122,AE06,2.69941788961695,148.016483154566,right,EL
123,AE06,-12.1786137961457,392.192914487545,right,EL
124,AE06,-9.28528364527945,330.632264450831,right,EL
125,AE06,-5.91517345296684,225.540277953016,right,EL
126,AE06,-6.27988708840978,248.985890670921,right,EL
127,AE06,11.96439396059,385.702924956111,right,EL
128,AE06,-2.7959891372675,157.270851209128,right,EL
129,AE06,-2.61809791889498,140.478167920988,right,EL
130,AE06,-6.08632906633865,244.674907465908,right,EL
131,AE06,7.27537748300677,286.454468432491,right,EL
132,AE06,-2.62258160937066,141.10185806946,right,EL
133,AE06,-8.9784224129376,319.391351314121,right,EL
134,AE06,11.1660212298332,363.764259542383,right,EL
135,AE06,-9.18014262410242,332.188804252812,right,EL
136,AE06,10.5960362158991,352.332836065413,right,EL
137,AE06,-2.74680742275104,149.170211860788,right,EL
138,AE06,-9.46324281065215,338.15284470578,right,EL
139,AE06,-9.32942484728877,325.629911341967,right,EL
140,AE06,11.1874851555905,368.015208287996,right,EL
141,AE06,11.0922863226161,375.400212924351,right,EL
142,AE06,3.01994723375977,155.39430326917,right,EL
143,AE06,3.04094545698155,159.16899579847,right,EL
144,AE06,6.00682901588833,265.69802514264,right,EL
145,AE06,-4.87880092049721,221.31617151969,right,EL
146,AE06,-12.0290053270867,375.321942107413,right,EL
147,AE06,-8.61600237409948,315.654833313942,right,EL
148,AE06,2.7946181743282,150.402920175519,right,EL
149,AE06,8.7424478591973,310.710446726131,right,EL
150,AE06,3.07280483435232,156.995822134164,right,EL
151,AE06,6.55026095001761,282.816900101976,right,EL
152,AE06,11.4782526112729,384.750047658613,right,EL
153,AE06,6.08688760268657,254.821886701636,right,EL
154,AE06,-5.56567346486229,236.269757584535,right,EL
155,AE06,-3.35213638543411,152.292822473363,right,EL
156,AE06,-2.73244402312805,145.624870070069,right,EL
157,AE06,-3.39222369417165,154.310715181145,right,EL
158,AE06,-8.30197802386493,306.403582813441,right,EL
159,AE06,-9.83640350625225,338.320520940277,right,EL
160,AE06,11.6941057451608,381.664067338831,right,EL
161,AE06,8.21281603743747,312.789130055255,right,EL
162,AE06,3.34317211650181,170.268724476683,right,EL
163,AE06,-10.7974328246178,309.825519379815,right,EL
164,AE06,-9.66431241285589,342.41213087928,right,EL
165,AE06,8.89890698034412,340.622706539186,right,EL
166,AE06,-11.9243663707141,372.530884575196,right,EL
167,AE06,6.0081927498617,248.963512167681,right,EL
168,AE06,-12.2674176197808,400.329159101042,right,EL
169,AE06,8.75975619850932,334.549307496561,right,EL
170,AE06,-13.5516153942089,395.581434996562,right,EL
171,AE06,-6.08353123026078,244.826752292385,right,EL
172,AE06,5.91221112146101,256.602314709876,right,EL
173,AE06,8.43217118474707,323.552100681437,right,EL
174,AE06,12.4087301428396,367.607458694086,right,EL
0,AE07,5.568607938,220.5400047,right,EL
1,AE07,2.573113316,162.8578289,right,EL
2,AE07,-11.78796778,330.2407999,right,EL
3,AE07,4.494928755,205.5025547,right,EL
4,AE07,-9.745149434,318.0741518,right,EL
5,AE07,10.10296365,313.7310465,right,EL
6,AE07,5.199506875,228.58443,right,EL
7,AE07,10.29587664,287.9654507,right,EL
8,AE07,-11.71386411,348.0004831,right,EL
9,AE07,9.940225309,290.8917443,right,EL
10,AE07,-11.08744406,301.9917387,right,EL
11,AE07,9.941081039,308.6727721,right,EL
12,AE07,7.312185677,278.714681,right,EL
13,AE07,-10.94994689,243.0292517,right,EL
14,AE07,2.115027595,149.9109278,right,EL
15,AE07,5.030299455,234.2445972,right,EL
16,AE07,2.947521531,173.5232212,right,EL
17,AE07,-2.527742136,156.1973915,right,EL
18,AE07,-11.48530483,318.1745841,right,EL
19,AE07,9.993806732,292.9053064,right,EL
20,AE07,9.430282877,213.8736132,right,EL
21,AE07,4.582396332,199.9634915,right,EL
22,AE07,6.888032539,249.5138359,right,EL
